raceId,driverId,lap,milliseconds,position,time
10,15,52,90750,4,1:30.750
10,15,53,91267,9,1:31.267
10,15,54,90992,4,1:30.992
10,12,1,89858,5,1:29.858
10,12,2,90488,10,1:30.488
10,12,3,89934,3,1:29.934
10,12,4,89627,2,1:29.627
10,12,5,90000,3,1:30.000
10,12,6,90784,9,1:30.784
10,12,7,90667,6,1:30.667
10,12,8,90338,2,1:30.338
10,12,9,90986,8,1:30.986
10,12,10,90823,12,1:30.823
10,12,11,90520,4,1:30.520
10,12,12,90618,6,1:30.618
10,12,13,90858,7,1:30.858
10,12,14,90503,2,1:30.503
10,12,15,90866,8,1:30.866
10,12,16,91037,7,1:31.037
10,12,17,90381,1,1:30.381
10,12,18,90982,4,1:30.982
10,12,19,93559,11,1:33.559
10,12,20,91347,9,1:31.347
10,12,21,90491,5,1:30.491
10,12,22,90186,1,1:30.186
10,12,23,90904,11,1:30.904
10,12,24,90553,8,1:30.553
10,12,25,90223,3,1:30.223
10,12,26,90514,7,1:30.514
10,12,27,90357,3,1:30.357
10,12,28,90851,8,1:30.851
10,12,29,90118,1,1:30.118
10,12,30,90358,2,1:30.358
10,12,31,90875,8,1:30.875
10,12,32,91208,9,1:31.208
10,12,33,90031,1,1:30.031
10,12,34,91374,8,1:31.374
10,12,35,90885,2,1:30.885
10,12,36,91862,9,1:31.862
10,12,37,91560,8,1:31.560
10,12,38,90360,3,1:30.360
10,12,39,89984,4,1:29.984
10,12,40,89834,4,1:29.834
10,12,41,90136,4,1:30.136
10,12,42,90348,6,1:30.348
10,12,43,90471,7,1:30.471
10,12,44,90155,4,1:30.155
10,12,45,90816,11,1:30.816
10,12,46,90320,2,1:30.320
10,12,47,90282,4,1:30.282
10,12,48,90452,2,1:30.452
10,12,49,91087,9,1:31.087
10,12,50,90705,5,1:30.705
10,12,51,90555,4,1:30.555
10,12,52,91191,9,1:31.191
10,12,53,91682,12,1:31.682
10,12,54,91039,5,1:31.039
10,19,1,89653,2,1:29.653
10,19,2,90104,7,1:30.104
10,19,3,90017,4,1:30.017
10,19,4,90162,7,1:30.162
10,19,5,90103,4,1:30.103
10,19,6,90335,3,1:30.335
10,19,7,90696,8,1:30.696
10,19,8,90528,6,1:30.528
10,19,9,89966,1,1:29.966
10,19,10,90435,4,1:30.435
10,19,11,90223,3,1:30.223
10,19,12,90924,11,1:30.924
10,19,13,91084,10,1:31.084
10,19,14,91061,10,1:31.061
10,19,15,90752,5,1:30.752
10,19,16,91191,9,1:31.191
10,19,17,90999,4,1:30.999
10,19,18,93310,10,1:33.310
10,19,19,91906,9,1:31.906
10,19,20,90683,8,1:30.683
10,19,21,90141,2,1:30.141
10,19,22,90615,8,1:30.615
10,19,23,90258,5,1:30.258
10,19,24,90422,4,1:30.422
10,19,25,89693,1,1:29.693
10,19,26,90517,8,1:30.517
10,19,27,90720,8,1:30.720
10,19,28,90601,7,1:30.601
10,19,29,91442,12,1:31.442
10,19,30,90452,3,1:30.452
10,19,31,90728,5,1:30.728
10,19,32,90666,3,1:30.666
10,19,33,90850,7,1:30.850
10,19,34,91485,9,1:31.485
10,19,35,91706,8,1:31.706
10,19,36,90982,5,1:30.982
10,19,37,93045,11,1:33.045
10,19,38,92070,8,1:32.070
10,19,39,89741,1,1:29.741
10,19,40,89828,3,1:29.828
10,19,41,90414,7,1:30.414
10,19,42,90606,9,1:30.606
10,19,43,89720,1,1:29.720
10,19,44,90404,7,1:30.404
10,19,45,91158,12,1:31.158
10,19,46,90553,7,1:30.553
10,19,47,91224,11,1:31.224
10,19,48,90978,9,1:30.978
10,19,49,90410,2,1:30.410
10,19,50,90752,6,1:30.752
10,19,51,90867,7,1:30.867
10,19,52,90628,2,1:30.628
10,19,53,90678,5,1:30.678
10,19,54,91627,12,1:31.627
10,16,1,90088,9,1:30.088
10,16,2,89729,1,1:29.729
10,16,3,90209,5,1:30.209
10,16,4,89329,1,1:29.329
10,16,5,90286,5,1:30.286
10,16,6,89300,1,1:29.300
10,16,7,90169,1,1:30.169
10,16,8,90621,7,1:30.621
10,16,9,90599,5,1:30.599
10,16,10,89970,1,1:29.970
10,16,11,90079,1,1:30.079
10,16,12,90315,2,1:30.315
10,16,13,90692,5,1:30.692
10,16,14,89956,1,1:29.956
10,16,15,90745,4,1:30.745
10,16,16,90925,5,1:30.925
10,16,17,93204,10,1:33.204
10,16,18,90845,2,1:30.845
10,16,19,90070,1,1:30.070
10,16,20,89736,2,1:29.736
10,16,21,89929,1,1:29.929
10,16,22,90367,4,1:30.367
10,16,23,90762,10,1:30.762
10,16,24,90296,2,1:30.296
10,16,25,90567,8,1:30.567
10,16,26,89905,1,1:29.905
10,16,27,90571,7,1:30.571
10,16,28,90519,5,1:30.519
10,16,29,91040,8,1:31.040
10,16,30,90461,4,1:30.461
10,16,31,90625,2,1:30.625
10,16,32,91151,8,1:31.151
10,16,33,90793,4,1:30.793
10,16,34,90484,2,1:30.484
10,16,35,91858,10,1:31.858
10,16,36,92892,11,1:32.892
10,16,37,91518,7,1:31.518
10,16,38,89947,2,1:29.947
10,16,39,89980,3,1:29.980
10,16,40,89714,1,1:29.714
10,16,41,90941,11,1:30.941
10,16,42,90140,3,1:30.140
10,16,43,90486,8,1:30.486
10,16,44,90203,5,1:30.203
10,16,45,90248,3,1:30.248
10,16,46,90264,1,1:30.264
10,16,47,89922,2,1:29.922
10,16,48,90475,3,1:30.475
10,16,49,90439,4,1:30.439
10,16,50,91060,9,1:31.060
10,16,51,90260,1,1:30.260
10,16,52,90536,1,1:30.536
10,16,53,90474,1,1:30.474
10,16,54,91370,10,1:31.370
10,4,1,89897,6,1:29.897
10,4,2,89961,5,1:29.961
10,4,3,90822,11,1:30.822
10,4,4,90120,6,1:30.120
10,4,5,90777,11,1:30.777
10,4,6,90739,8,1:30.739
10,4,7,90895,11,1:30.895
10,4,8,90992,12,1:30.992
10,4,9,90548,4,1:30.548
10,4,10,90596,9,1:30.596
10,4,11,91267,11,1:31.267
10,4,12,90846,10,1:30.846
10,4,13,90145,2,1:30.145
10,4,14,91431,11,1:31.431
10,4,15,90887,10,1:30.887
10,4,16,91491,12,1:31.491
10,4,17,91887,8,1:31.887
10,4,18,91454,7,1:31.454
10,4,19,94207,12,1:34.207
10,4,20,91595,10,1:31.595
10,4,21,90777,7,1:30.777
10,4,22,90523,7,1:30.523
10,4,23,91063,12,1:31.063
10,4,24,90550,6,1:30.550
10,4,25,91508,12,1:31.508
10,4,26,91584,12,1:31.584
10,4,27,90979,10,1:30.979
10,4,28,91133,11,1:31.133
10,4,29,91421,11,1:31.421
10,4,30,90621,5,1:30.621
10,4,31,90633,3,1:30.633
10,4,32,91615,12,1:31.615
10,4,33,91318,9,1:31.318
10,4,34,91194,7,1:31.194
10,4,35,93040,12,1:33.040
10,4,36,91905,10,1:31.905
10,4,37,90883,5,1:30.883
10,4,38,90783,7,1:30.783
10,4,39,90770,10,1:30.770
10,4,40,90141,5,1:30.141
10,4,41,90945,12,1:30.945
10,4,42,91011,12,1:31.011
10,4,43,91285,12,1:31.285
10,4,44,91652,12,1:31.652
10,4,45,90333,4,1:30.333
10,4,46,90855,9,1:30.855
10,4,47,90781,6,1:30.781
10,4,48,91163,11,1:31.163
10,4,49,91159,10,1:31.159
10,4,50,91123,10,1:31.123
10,4,51,91630,12,1:31.630
10,4,52,90917,5,1:30.917
10,4,53,90992,7,1:30.992
10,4,54,91052,6,1:31.052
10,3,1,90067,8,1:30.067
10,3,2,90725,11,1:30.725
10,3,3,90451,8,1:30.451
10,3,4,90917,12,1:30.917
10,3,5,90526,7,1:30.526
10,3,6,90651,6,1:30.651
10,3,7,90520,4,1:30.520
10,3,8,90783,10,1:30.783
10,3,9,91106,12,1:31.106
10,3,10,90765,11,1:30.765
10,3,11,91163,9,1:31.163
10,3,12,90747,9,1:30.747
10,3,13,91377,11,1:31.377
10,3,14,90958,6,1:30.958
10,3,15,91537,12,1:31.537
10,3,16,91316,10,1:31.316
10,3,17,91905,9,1:31.905
10,3,18,91005,5,1:31.005
10,3,19,90952,4,1:30.952
10,3,20,93279,11,1:33.279
10,3,21,92161,10,1:32.161
10,3,22,90322,3,1:30.322
10,3,23,90413,7,1:30.413
10,3,24,90394,3,1:30.394
10,3,25,91261,11,1:31.261
10,3,26,90460,6,1:30.460
10,3,27,90307,2,1:30.307
10,3,28,91127,10,1:31.127
10,3,29,90821,4,1:30.821
10,3,30,91690,12,1:31.690
10,3,31,90824,6,1:30.824
10,3,32,91376,10,1:31.376
10,3,33,91518,11,1:31.518
10,3,34,90998,5,1:30.998
10,3,35,90976,4,1:30.976
10,3,36,91567,8,1:31.567
10,3,37,91564,9,1:31.564
10,3,38,92924,10,1:32.924
10,3,39,92078,12,1:32.078
10,3,40,90413,8,1:30.413
10,3,41,89914,3,1:29.914
10,3,42,90180,5,1:30.180
10,3,43,90456,6,1:30.456
10,3,44,90438,8,1:30.438
10,3,45,90775,10,1:30.775
10,3,46,90996,12,1:30.996
10,3,47,91656,12,1:31.656
10,3,48,90885,8,1:30.885
10,3,49,91347,12,1:31.347
10,3,50,90700,4,1:30.700
10,3,51,90449,3,1:30.449
10,3,52,90979,6,1:30.979
10,3,53,90585,3,1:30.585
10,3,54,91219,8,1:31.219
10,18,1,89163,1,1:29.163
10,18,2,90135,8,1:30.135
10,18,3,89610,1,1:29.610
10,18,4,90326,9,1:30.326
10,18,5,89731,1,1:29.731
10,18,6,89863,2,1:29.863
10,18,7,90244,3,1:30.244
10,18,8,90396,4,1:30.396
10,18,9,90521,3,1:30.521
10,18,10,90275,3,1:30.275
10,18,11,90561,5,1:30.561
10,18,12,90702,7,1:30.702
10,18,13,90568,4,1:30.568
10,18,14,90508,3,1:30.508
10,18,15,90101,1,1:30.101
10,18,16,90900,4,1:30.900
10,18,17,90762,2,1:30.762
10,18,18,90661,1,1:30.661
10,18,19,91332,5,1:31.332
10,18,20,90420,7,1:30.420
10,18,21,93882,11,1:33.882
10,18,22,90833,9,1:30.833
10,18,23,89847,1,1:29.847
10,18,24,90074,1,1:30.074
10,18,25,90253,5,1:30.253
10,18,26,89995,2,1:29.995
10,18,27,89334,1,1:29.334
10,18,28,89625,1,1:29.625
10,18,29,90975,6,1:30.975
10,18,30,89900,1,1:29.900
10,18,31,90864,7,1:30.864
10,18,32,90070,1,1:30.070
10,18,33,90397,3,1:30.397
10,18,34,90744,3,1:30.744
10,18,35,92978,11,1:32.978
10,18,36,91440,6,1:31.440
10,18,37,90121,3,1:30.121
10,18,38,90503,5,1:30.503
10,18,39,89940,2,1:29.940
10,18,40,90662,10,1:30.662
10,18,41,89872,2,1:29.872
10,18,42,90419,8,1:30.419
10,18,43,90373,4,1:30.373
10,18,44,89865,1,1:29.865
10,18,45,90380,7,1:30.380
10,18,46,90358,3,1:30.358
10,18,47,90101,3,1:30.101
10,18,48,90591,6,1:30.591
10,18,49,90567,5,1:30.567
10,18,50,90542,1,1:30.542
10,18,51,90597,5,1:30.597
10,18,52,90643,3,1:30.643
10,18,53,90596,4,1:30.596
10,18,54,90833,2,1:30.833
10,9,1,89852,4,1:29.852
10,9,2,89940,4,1:29.940
10,9,3,90918,12,1:30.918
10,9,4,89770,4,1:29.770
10,9,5,90460,6,1:30.460
10,9,6,90459,5,1:30.459
10,9,7,90552,5,1:30.552
10,9,8,90940,11,1:30.940
10,9,9,90995,9,1:30.995
10,9,10,90458,5,1:30.458
10,9,11,90753,7,1:30.753
10,9,12,90076,1,1:30.076
10,9,13,90845,6,1:30.845
10,9,14,90587,4,1:30.587
10,9,15,90869,9,1:30.869
10,9,16,90392,1,1:30.392
10,9,17,91207,6,1:31.207
10,9,18,92851,9,1:32.851
10,9,19,91595,8,1:31.595
10,9,20,90414,6,1:30.414
10,9,21,90674,6,1:30.674
10,9,22,90879,10,1:30.879
10,9,23,90097,3,1:30.097
10,9,24,90973,12,1:30.973
10,9,25,89964,2,1:29.964
10,9,26,90818,10,1:30.818
10,9,27,90430,4,1:30.430
10,9,28,90330,2,1:30.330
10,9,29,90944,5,1:30.944
10,9,30,91121,9,1:31.121
10,9,31,91168,11,1:31.168
10,9,32,90973,6,1:30.973
10,9,33,93432,12,1:33.432
10,9,34,91889,10,1:31.889
10,9,35,90504,1,1:30.504
10,9,36,89667,1,1:29.667
10,9,37,90258,4,1:30.258
10,9,38,89860,1,1:29.860
10,9,39,90511,7,1:30.511
10,9,40,91056,12,1:31.056
10,9,41,90348,6,1:30.348
10,9,42,90618,10,1:30.618
10,9,43,90898,10,1:30.898
10,9,44,89934,2,1:29.934
10,9,45,90544,8,1:30.544
10,9,46,90917,10,1:30.917
10,9,47,89797,1,1:29.797
10,9,48,90542,5,1:30.542
10,9,49,91344,11,1:31.344
10,9,50,91362,12,1:31.362
10,9,51,91190,9,1:31.190
10,9,52,91427,10,1:31.427
10,9,53,91241,8,1:31.241
10,9,54,91418,11,1:31.418
10,20,1,90999,12,1:30.999
10,20,2,91008,12,1:31.008
10,20,3,90426,7,1:30.426
10,20,4,90292,8,1:30.292
10,20,5,91157,12,1:31.157
10,20,6,90956,11,1:30.956
10,20,7,90942,12,1:30.942
10,20,8,90659,8,1:30.659
10,20,9,91104,11,1:31.104
10,20,10,90623,10,1:30.623
10,20,11,91306,12,1:31.306
10,20,12,91638,12,1:31.638
10,20,13,91792,12,1:31.792
10,20,14,91524,12,1:31.524
10,20,15,90835,7,1:30.835
10,20,16,91467,11,1:31.467
10,20,17,94313,12,1:34.313
10,20,18,92677,8,1:32.677
10,20,19,91482,7,1:31.482
10,20,20,90384,5,1:30.384
10,20,21,90350,4,1:30.350
10,20,22,91206,11,1:31.206
10,20,23,90393,6,1:30.393
10,20,24,90812,11,1:30.812
10,20,25,90918,10,1:30.918
10,20,26,91373,11,1:31.373
10,20,27,91280,11,1:31.280
10,20,28,91282,12,1:31.282
10,20,29,91032,7,1:31.032
10,20,30,91672,11,1:31.672
10,20,31,92743,12,1:32.743
10,20,32,91600,11,1:31.600
10,20,33,91446,10,1:31.446
10,20,34,91000,6,1:31.000
10,20,35,91296,5,1:31.296
10,20,36,91506,7,1:31.506
10,20,37,91448,6,1:31.448
10,20,38,94437,11,1:34.437
10,20,39,91699,11,1:31.699
10,20,40,91054,11,1:31.054
10,20,41,90607,9,1:30.607
10,20,42,90055,1,1:30.055
10,20,43,90985,11,1:30.985
10,20,44,91151,11,1:31.151
10,20,45,89961,1,1:29.961
10,20,46,90590,8,1:30.590
10,20,47,90900,7,1:30.900
10,20,48,91258,12,1:31.258
10,20,49,90861,7,1:30.861
10,20,50,90801,7,1:30.801
10,20,51,91416,11,1:31.416
10,20,52,91039,7,1:31.039
10,20,53,91457,11,1:31.457
10,20,54,90916,3,1:30.916
10,10,1,89836,3,1:29.836
10,10,2,89800,2,1:29.800
10,10,3,90635,10,1:30.635
10,10,4,89657,3,1:29.657
10,10,5,90717,10,1:30.717
10,10,6,90803,10,1:30.803
10,10,7,90698,9,1:30.698
10,10,8,90203,1,1:30.203
10,10,9,90218,2,1:30.218
10,10,10,90498,7,1:30.498
10,10,11,90169,2,1:30.169
10,10,12,90351,3,1:30.351
10,10,13,90991,9,1:30.991
10,10,14,91055,9,1:31.055
10,10,15,90505,2,1:30.505
10,10,16,91188,8,1:31.188
10,10,17,91169,5,1:31.169
10,10,18,94053,12,1:34.053
10,10,19,91998,10,1:31.998
10,10,20,89703,1,1:29.703
10,10,21,90178,3,1:30.178
10,10,22,90264,2,1:30.264
10,10,23,90247,4,1:30.247
10,10,24,90552,7,1:30.552
10,10,25,90677,9,1:30.677
10,10,26,90646,9,1:30.646
10,10,27,90498,6,1:30.498
10,10,28,90354,3,1:30.354
10,10,29,91070,9,1:31.070
10,10,30,90857,7,1:30.857
10,10,31,90421,1,1:30.421
10,10,32,90774,5,1:30.774
10,10,33,90272,2,1:30.272
10,10,34,90969,4,1:30.969
10,10,35,90940,3,1:30.940
10,10,36,90860,4,1:30.860
10,10,37,93704,12,1:33.704
10,10,38,92626,9,1:32.626
10,10,39,90139,6,1:30.139
10,10,40,89793,2,1:29.793
10,10,41,89761,1,1:29.761
10,10,42,90154,4,1:30.154
10,10,43,90106,3,1:30.106
10,10,44,90145,3,1:30.145
10,10,45,90338,5,1:30.338
10,10,46,90470,5,1:30.470
10,10,47,90733,5,1:30.733
10,10,48,90164,1,1:30.164
10,10,49,90416,3,1:30.416
10,10,50,90656,2,1:30.656
10,10,51,90695,6,1:30.695
10,10,52,91479,11,1:31.479
10,10,53,90953,6,1:30.953
10,10,54,90341,1,1:30.341
10,1,1,90782,11,1:30.782
10,1,2,89826,3,1:29.826
10,1,3,90512,9,1:30.512
10,1,4,90409,11,1:30.409
10,1,5,90617,9,1:30.617
10,1,6,91080,12,1:31.080
10,1,7,90732,10,1:30.732
10,1,8,90393,3,1:30.393
10,1,9,91057,10,1:31.057
10,1,10,90497,6,1:30.497
10,1,11,90848,8,1:30.848
10,1,12,90389,4,1:30.389
10,1,13,90547,3,1:30.547
10,1,14,91003,7,1:31.003
10,1,15,91182,11,1:31.182
10,1,16,90501,2,1:30.501
10,1,17,91358,7,1:31.358
10,1,18,93568,11,1:33.568
10,1,19,91345,6,1:31.345
10,1,20,89961,3,1:29.961
10,1,21,90807,8,1:30.807
10,1,22,90410,5,1:30.410
10,1,23,90415,8,1:30.415
10,1,24,90743,9,1:30.743
10,1,25,90228,4,1:30.228
10,1,26,90185,4,1:30.185
10,1,27,90856,9,1:30.856
10,1,28,90373,4,1:30.373
10,1,29,90433,2,1:30.433
10,1,30,91190,10,1:31.190
10,1,31,91137,10,1:31.137
10,1,32,90556,2,1:30.556
10,1,33,90844,6,1:30.844
10,1,34,93544,11,1:33.544
10,1,35,91708,9,1:31.708
10,1,36,89798,2,1:29.798
10,1,37,90098,2,1:30.098
10,1,38,90432,4,1:30.432
10,1,39,90612,8,1:30.612
10,1,40,90469,9,1:30.469
10,1,41,90648,10,1:30.648
10,1,42,90642,11,1:30.642
10,1,43,90610,9,1:30.610
10,1,44,90618,10,1:30.618
10,1,45,90626,9,1:30.626
10,1,46,90918,11,1:30.918
10,1,47,91038,9,1:31.038
10,1,48,91017,10,1:31.017
10,1,49,90577,6,1:30.577
10,1,50,90697,3,1:30.697
10,1,51,91256,10,1:31.256
10,1,52,91698,12,1:31.698
10,1,53,91279,10,1:31.279
10,1,54,91132,7,1:31.132
10,14,1,90398,10,1:30.398
10,14,2,90055,6,1:30.055
10,14,3,89809,2,1:29.809
10,14,4,90053,5,1:30.053
10,14,5,89987,2,1:29.987
10,14,6,90713,7,1:30.713
10,14,7,90232,2,1:30.232
10,14,8,90425,5,1:30.425
10,14,9,90640,7,1:30.640
10,14,10,90231,2,1:30.231
10,14,11,90632,6,1:30.632
10,14,12,90726,8,1:30.726
10,14,13,90133,1,1:30.133
10,14,14,90848,5,1:30.848
10,14,15,90805,6,1:30.805
10,14,16,90932,6,1:30.932
10,14,17,93328,11,1:33.328
10,14,18,91007,6,1:31.007
10,14,19,90305,2,1:30.305
10,14,20,90298,4,1:30.298
10,14,21,90350,4,1:30.350
10,14,22,91235,12,1:31.235
10,14,23,90525,9,1:30.525
10,14,24,90771,10,1:30.771
10,14,25,90313,6,1:30.313
10,14,26,90126,3,1:30.126
10,14,27,90430,4,1:30.430
10,14,28,90859,9,1:30.859
10,14,29,90809,3,1:30.809
10,14,30,90867,8,1:30.867
10,14,31,90704,4,1:30.704
10,14,32,90706,4,1:30.706
10,14,33,90835,5,1:30.835
10,14,34,93729,12,1:33.729
10,14,35,91641,7,1:31.641
10,14,36,90231,3,1:30.231
10,14,37,90047,1,1:30.047
10,14,38,90734,6,1:30.734
10,14,39,90074,5,1:30.074
10,14,40,90343,6,1:30.343
10,14,41,90552,8,1:30.552
10,14,42,90074,2,1:30.074
10,14,43,90417,5,1:30.417
10,14,44,90402,6,1:30.402
10,14,45,90368,6,1:30.368
10,14,46,90450,4,1:30.450
10,14,47,91063,10,1:31.063
10,14,48,90503,4,1:30.503
10,14,49,90977,8,1:30.977
10,14,50,90942,8,1:30.942
10,14,51,90381,2,1:30.381
10,14,52,91126,8,1:31.126
10,14,53,90486,2,1:30.486
10,14,54,91277,9,1:31.277
11,1,1,86737,12,1:26.737
11,1,2,86664,11,1:26.664
11,1,3,86232,6,1:26.232
11,1,4,86740,11,1:26.740
11,1,5,86344,7,1:26.344
11,1,6,85878,2,1:25.878
11,1,7,87037,10,1:27.037
11,1,8,86961,9,1:26.961
11,1,9,86603,6,1:26.603
11,1,10,86232,3,1:26.232
11,1,11,86522,5,1:26.522
11,1,12,88673,12,1:28.673
11,1,13,87629,11,1:27.629
11,1,14,85752,1,1:25.752
11,1,15,86407,2,1:26.407
11,1,16,86257,3,1:26.257
11,1,17,86734,2,1:26.734
11,1,18,86033,1,1:26.033
11,1,19,86273,3,1:26.273
11,1,20,85742,3,1:25.742
11,1,21,85872,1,1:25.872
11,1,22,87362,12,1:27.362
11,1,23,87521,12,1:27.521
11,1,24,86860,10,1:26.860
11,1,25,86586,9,1:26.586
11,1,26,86831,10,1:26.831
11,1,27,87309,10,1:27.309
11,1,28,86865,7,1:26.865
11,1,29,87191,11,1:27.191
11,1,30,87156,10,1:27.156
11,1,31,87012,10,1:27.012
11,1,32,89455,12,1:29.455
11,1,33,87797,12,1:27.797
11,1,34,86333,1,1:26.333
11,1,35,86834,5,1:26.834
11,1,36,86325,4,1:26.325
11,1,37,86767,7,1:26.767
11,1,38,85841,2,1:25.841
11,1,39,86367,5,1:26.367
11,1,40,86596,10,1:26.596
11,1,41,87329,12,1:27.329
11,1,42,85981,4,1:25.981
11,1,43,86702,9,1:26.702
11,1,44,87312,11,1:27.312
11,1,45,86555,4,1:26.555
11,1,46,89195,12,1:29.195
11,1,47,88350,12,1:28.350
11,1,48,86711,9,1:26.711
11,1,49,86149,3,1:26.149
11,1,50,86059,1,1:26.059
11,1,51,86292,1,1:26.292
11,1,52,86003,2,1:26.003
11,1,53,86642,4,1:26.642
11,1,54,86377,2,1:26.377
11,1,55,86323,3,1:26.323
11,12,1,85863,4,1:25.863
11,12,2,86290,7,1:26.290
11,12,3,86186,5,1:26.186
11,12,4,86450,7,1:26.450
11,12,5,86282,5,1:26.282
11,12,6,85704,1,1:25.704
11,12,7,86728,9,1:26.728
11,12,8,86394,7,1:26.394
11,12,9,86771,9,1:26.771
11,12,10,86797,7,1:26.797
11,12,11,86332,1,1:26.332
11,12,12,86343,4,1:26.343
11,12,13,86970,6,1:26.970
11,12,14,86686,6,1:26.686
11,12,15,87194,9,1:27.194
11,12,16,89410,12,1:29.410
11,12,17,87602,8,1:27.602
11,12,18,86220,3,1:26.220
11,12,19,86623,4,1:26.623
11,12,20,86231,5,1:26.231
11,12,21,86499,8,1:26.499
11,12,22,86381,6,1:26.381
11,12,23,86467,4,1:26.467
11,12,24,87100,12,1:27.100
11,12,25,86970,10,1:26.970
11,12,26,86623,6,1:26.623
11,12,27,88853,12,1:28.853
11,12,28,87897,11,1:27.897
11,12,29,86420,3,1:26.420
11,12,30,85804,1,1:25.804
11,12,31,86609,5,1:26.609
11,12,32,86279,2,1:26.279
11,12,33,86009,2,1:26.009
11,12,34,86900,5,1:26.900
11,12,35,86999,6,1:26.999
11,12,36,86621,5,1:26.621
11,12,37,86835,8,1:26.835
11,12,38,86910,8,1:26.910
11,12,39,87190,11,1:27.190
11,12,40,87004,12,1:27.004
11,12,41,86318,8,1:26.318
11,12,42,87573,12,1:27.573
11,12,43,87286,12,1:27.286
11,12,44,88816,12,1:28.816
11,12,45,87525,12,1:27.525
11,12,46,86368,4,1:26.368
11,12,47,85945,4,1:25.945
11,12,48,85796,1,1:25.796
11,12,49,86387,4,1:26.387
11,12,50,86106,2,1:26.106
11,12,51,86401,2,1:26.401
11,12,52,85915,1,1:25.915
11,12,53,86359,2,1:26.359
11,12,54,86758,5,1:26.758
11,12,55,86770,5,1:26.770
11,6,1,86441,8,1:26.441
11,6,2,86167,5,1:26.167
11,6,3,86516,9,1:26.516
11,6,4,87007,12,1:27.007
11,6,5,86599,10,1:26.599
11,6,6,85995,4,1:25.995
11,6,7,86715,8,1:26.715
11,6,8,87437,12,1:27.437
11,6,9,86297,2,1:26.297
11,6,10,86830,8,1:26.830
11,6,11,86797,7,1:26.797
11,6,12,86973,10,1:26.973
11,6,13,87067,8,1:27.067
11,6,14,87467,12,1:27.467
11,6,15,87147,8,1:27.147
11,6,16,87635,11,1:27.635
11,6,17,87192,5,1:27.192
11,6,18,89300,11,1:29.300
11,6,19,88429,7,1:28.429
11,6,20,86596,6,1:26.596
11,6,21,86732,10,1:26.732
11,6,22,86390,7,1:26.390
11,6,23,86505,6,1:26.505
11,6,24,87002,11,1:27.002
11,6,25,87425,12,1:27.425
11,6,26,87292,12,1:27.292
11,6,27,87101,9,1:27.101
11,6,28,86878,8,1:26.878
11,6,29,86995,8,1:26.995
11,6,30,86703,6,1:26.703
11,6,31,86507,4,1:26.507
11,6,32,86676,6,1:26.676
11,6,33,87154,9,1:27.154
11,6,34,87084,8,1:27.084
11,6,35,86714,3,1:26.714
11,6,36,87283,8,1:27.283
11,6,37,89242,12,1:29.242
11,6,38,87621,9,1:27.621
11,6,39,86753,8,1:26.753
11,6,40,85782,4,1:25.782
11,6,41,85801,2,1:25.801
11,6,42,86565,8,1:26.565
11,6,43,86648,7,1:26.648
11,6,44,86807,8,1:26.807
11,6,45,86517,3,1:26.517
11,6,46,86430,5,1:26.430
11,6,47,86807,7,1:26.807
11,6,48,86700,8,1:26.700
11,6,49,87467,12,1:27.467
11,6,50,86841,8,1:26.841
11,6,51,86989,8,1:26.989
11,6,52,87949,10,1:27.949
11,6,53,87038,10,1:27.038
11,6,54,87358,9,1:27.358
11,6,55,87441,11,1:27.441
11,13,1,85802,3,1:25.802
11,13,2,86186,6,1:26.186
11,13,3,86859,12,1:26.859
11,13,4,86625,10,1:26.625
11,13,5,86359,8,1:26.359
11,13,6,86619,10,1:26.619
11,13,7,86060,3,1:26.060
11,13,8,86340,4,1:26.340
11,13,9,86837,11,1:26.837
11,13,10,87093,10,1:27.093
11,13,11,86343,2,1:26.343
11,13,12,86508,6,1:26.508
11,13,13,87530,10,1:27.530
11,13,14,86841,8,1:26.841
11,13,15,87525,11,1:27.525
11,13,16,87005,7,1:27.005
11,13,17,87081,4,1:27.081
11,13,18,86944,6,1:26.944
11,13,19,90095,12,1:30.095
11,13,20,87669,9,1:27.669
11,13,21,86104,4,1:26.104
11,13,22,86029,3,1:26.029
11,13,23,86626,8,1:26.626
11,13,24,86717,8,1:26.717
11,13,25,86214,4,1:26.214
11,13,26,86510,4,1:26.510
11,13,27,86055,2,1:26.055
11,13,28,86225,3,1:26.225
11,13,29,86648,6,1:26.648
11,13,30,86672,5,1:26.672
11,13,31,86369,3,1:26.369
11,13,32,86516,5,1:26.516
11,13,33,86446,6,1:26.446
11,13,34,87050,7,1:27.050
11,13,35,86234,1,1:26.234
11,13,36,86634,6,1:26.634
11,13,37,86384,4,1:26.384
11,13,38,89110,12,1:29.110
11,13,39,88542,12,1:28.542
11,13,40,85482,1,1:25.482
11,13,41,86290,7,1:26.290
11,13,42,85878,3,1:25.878
11,13,43,85855,2,1:25.855
11,13,44,86295,6,1:26.295
11,13,45,86830,6,1:26.830
11,13,46,86655,7,1:26.655
11,13,47,86234,6,1:26.234
11,13,48,86797,10,1:26.797
11,13,49,85787,1,1:25.787
11,13,50,86376,4,1:26.376
11,13,51,86403,3,1:26.403
11,13,52,86780,6,1:26.780
11,13,53,86731,5,1:26.731
11,13,54,86806,6,1:26.806
11,13,55,86847,6,1:26.847
11,20,1,86596,10,1:26.596
11,20,2,86806,12,1:26.806
11,20,3,86367,7,1:26.367
11,20,4,86605,9,1:26.605
11,20,5,87104,12,1:27.104
